Tempo (s),Posicao X,Posicao Y
31.31461666666667,198,591
31.331300000000002,196,591
31.347983333333335,193,590
31.36466666666667,191,590
31.38135,189,590
31.398033333333334,187,590
31.414716666666667,186,590
31.4314,185,590
31.448083333333336,184,589
31.46476666666667,184,589
31.481450000000002,183,589
31.498133333333335,183,589
31.51481666666667,184,589
31.5315,184,589
31.548183333333334,186,589
31.564866666666667,187,590
31.58155,189,590
31.598233333333337,191,590
31.61491666666667,193,590
31.631600000000002,196,590
31.648283333333335,199,590
31.66496666666667,202,590
31.68165,205,591
31.698333333333334,209,591
31.715016666666667,212,591
31.7317,216,591
31.748383333333337,220,592
31.76506666666667,224,592
31.781750000000002,229,592
31.798433333333335,233,592
31.81511666666667,237,592
31.8318,242,592
31.848483333333334,247,592
31.865166666666667,251,592
31.88185,256,592
31.898533333333337,260,592
31.91521666666667,265,592
31.931900000000002,269,592
31.948583333333335,273,591
31.965266666666672,278,591
31.98195,282,590
31.998633333333334,286,591
32.01531666666667,290,591
32.032000000000004,293,590
32.04868333333334,296,590
32.06536666666667,300,590
32.08205,303,589
32.098733333333335,306,589
32.11541666666667,308,589
32.1321,310,589
32.148783333333334,312,588
32.16546666666667,313,588
32.18215,314,588
32.19883333333333,315,588
32.215516666666666,316,588
32.2322,317,588
32.24888333333333,316,588
32.265566666666665,317,588
32.282250000000005,316,588
32.29893333333334,315,588
32.31561666666667,314,588
32.332300000000004,313,587
32.34898333333334,311,588
32.36566666666667,309,588
32.38235,307,589
32.399033333333335,305,588
32.41571666666667,302,589
32.4324,299,589
32.449083333333334,296,590
32.46576666666667,293,590
32.48245,290,591
32.49913333333333,286,591
32.515816666666666,282,592
32.5325,277,592
32.54918333333333,273,593
32.565866666666665,269,593
32.582550000000005,265,593
32.59923333333334,260,593
32.61591666666667,256,593
32.632600000000004,251,593
32.64928333333334,247,594
32.66596666666667,257,592
32.68265,237,594
32.699333333333335,233,594
32.71601666666667,229,594
32.7327,240,592
32.749383333333334,221,594
32.76606666666667,230,593
32.78275,226,592
32.79943333333333,223,592
32.816116666666666,219,592
32.8328,215,592
32.84948333333333,212,592
32.866166666666665,209,592
32.882850000000005,206,592
32.89953333333334,204,592
32.91621666666667,201,592
32.932900000000004,199,591
32.94958333333334,197,592
32.96626666666667,196,592
32.98295,195,592
32.999633333333335,195,592
33.01631666666667,194,592
33.033,194,592
33.049683333333334,194,592
33.06636666666667,196,592
33.08305,196,593
33.09973333333333,198,592
33.116416666666666,198,593
33.1331,200,593
33.14978333333333,201,593
33.166466666666665,203,594
33.183150000000005,205,594
33.19983333333334,209,594
33.21651666666667,211,595
33.233200000000004,217,595
33.24988333333334,219,595
33.26656666666667,225,595
33.28325,227,595
33.299933333333335,232,596
33.31661666666667,235,596
33.3333,239,596
33.349983333333334,242,596
33.36666666666667,247,597
33.38335,251,596
33.40003333333333,257,596
33.416716666666666,261,597
33.4334,266,597
33.45008333333333,270,597
33.466766666666665,274,596
33.483450000000005,278,596
33.50013333333334,283,596
33.51681666666667,287,596
33.5335,291,596
33.55018333333334,295,596
33.56686666666667,299,596
33.58355,302,595
33.600233333333335,305,595
33.61691666666667,308,595
33.6336,311,595
33.650283333333334,313,594
33.66696666666667,316,594
33.68365,317,594
33.70033333333333,319,594
33.717016666666666,321,594
33.7337,323,594
33.75038333333333,323,594
33.767066666666665,324,594
33.783750000000005,324,594
33.80043333333334,325,594
33.81711666666667,324,594
33.833800000000004,324,594
33.85048333333334,323,594
33.86716666666667,322,594
33.88385,320,595
33.900533333333335,319,594
33.91721666666667,317,595
33.9339,315,595
33.950583333333334,312,595
33.96726666666667,309,596
33.98395,306,596
34.00063333333333,304,596
34.017316666666666,300,597
34.034,296,597
34.05068333333333,292,597
34.067366666666665,289,597
34.084050000000005,284,597
34.10073333333334,280,598
34.11741666666667,276,597
34.134100000000004,272,598
34.15078333333334,267,598
34.16746666666667,263,598
34.18415,258,598
34.200833333333335,253,598
34.21751666666667,249,598
34.2342,244,598
34.250883333333334,240,598
34.26756666666667,235,598
34.28425,231,598
34.30093333333333,226,598
34.317616666666666,222,598
34.3343,218,598
34.35098333333333,215,598
34.367666666666665,211,597
34.384350000000005,207,597
34.40103333333334,204,597
34.417716666666664,201,597
34.434400000000004,198,596
34.45108333333334,196,596
34.46776666666667,194,596
34.48445,192,595
34.501133333333335,190,596
34.51781666666667,189,595
34.5345,188,595
34.551183333333334,187,595
34.56786666666667,186,595
34.58455,186,595
34.60123333333333,186,595
34.617916666666666,187,595
34.6346,188,595
34.65128333333333,188,595
34.667966666666665,190,595
34.684650000000005,192,595
34.70133333333334,194,595
34.71801666666667,195,596
34.734700000000004,198,596
34.75138333333334,201,596
34.76806666666667,206,595
34.78475,206,596
34.801433333333335,210,596
34.81811666666667,213,596
34.8348,218,596
34.851483333333334,220,596
34.86816666666667,224,597
34.88485,228,596
34.90153333333333,232,597
34.918216666666666,236,597
34.9349,240,596
34.95158333333333,245,596
34.968266666666665,249,596
34.984950000000005,253,596
35.00163333333334,257,596
35.01831666666667,261,596
35.03500000000001,265,596
35.05168333333334,269,596
35.06836666666667,273,596
35.08505,277,595
35.101733333333335,280,595
35.11841666666667,284,595
35.1351,287,595
35.151783333333334,290,594
35.16846666666667,293,593
35.18515,295,594
35.20183333333333,298,593
35.218516666666666,300,593
35.2352,302,593
35.25188333333333,304,592
35.268566666666665,306,592
35.285250000000005,306,592
35.30193333333334,307,592
35.31861666666667,308,592
35.335300000000004,309,592
35.35198333333334,308,592
35.36866666666667,308,592
35.38535,307,591
35.402033333333335,307,591
35.41871666666667,305,591
35.4354,304,591
35.452083333333334,302,592
35.46876666666667,300,592
35.48545,298,592
35.50213333333333,296,592
35.518816666666666,293,592
35.5355,293,591
35.55218333333333,288,592
35.568866666666665,286,592
35.585550000000005,280,593
35.60223333333334,278,592
35.61891666666667,272,593
35.635600000000004,271,593
35.65228333333334,264,593
35.66896666666667,263,594
35.68565,258,593
35.702333333333335,254,594
35.71901666666667,249,593
35.7357,245,594
35.752383333333334,241,594
35.76906666666667,235,593
35.78575,231,593
35.80243333333333,228,593
35.819116666666666,223,593
35.8358,219,593
35.85248333333333,215,593
35.869166666666665,212,593
35.885850000000005,208,593
35.90253333333334,205,593
35.91921666666668,201,593
35.935900000000004,198,593
35.95258333333334,195,592
35.98595,190,592
36.002633333333335,188,592
36.01931666666667,186,592
36.052683333333334,183,591
36.06936666666667,182,591
36.08605,181,592
36.119416666666666,180,591
36.15278333333333,193,592
36.169466666666665,180,592
36.186150000000005,181,592
36.20283333333334,182,592
36.21951666666667,182,592
36.25288333333334,186,593
36.40303333333333,213,594
36.45308333333333,225,594
36.51981666666667,242,595
36.536500000000004,246,594
36.55318333333334,250,595
36.56986666666667,255,594
36.58655,259,595
36.61991666666667,267,594
36.6366,271,594
36.653283333333334,274,594
36.66996666666667,278,594
36.68665,281,594
36.70333333333333,284,594
36.720016666666666,287,593
36.7367,290,593
36.75338333333333,292,593
36.770066666666665,295,593
36.786750000000005,296,592
36.80343333333333,298,592
36.82011666666667,300,591
36.836800000000004,301,592
36.85348333333334,301,591
36.88685,303,592
36.903533333333336,302,592
36.92021666666667,301,592
36.9369,301,592
36.953583333333334,300,592
36.97026666666667,298,592
36.98695,297,593
37.05368333333333,288,593
37.12041666666667,276,594
37.15378333333334,269,595
37.17046666666667,265,595
37.18715,261,595
37.253883333333334,245,596
37.320616666666666,240,597
37.370666666666665,228,598
37.387350000000005,224,598
37.40403333333334,220,597
37.42071666666668,217,597
37.437400000000004,213,597
37.45408333333334,210,597
37.47076666666667,207,597
37.48745,204,597
37.504133333333336,201,596
37.52081666666667,199,597
37.5375,196,596
37.554183333333334,194,596
37.57086666666667,193,596
37.58755,191,596
37.60423333333333,190,595
37.620916666666666,189,596
37.6376,188,596
37.65428333333333,188,596
37.670966666666665,188,596
37.687650000000005,188,596
37.72101666666667,189,596
37.737700000000004,189,596
37.75438333333334,191,596
37.77106666666667,192,596
37.78775,194,597
37.804433333333336,196,597
37.82111666666667,198,597
37.8378,201,597
37.854483333333334,203,597
38.18815,280,599
38.25488333333333,292,598
38.271566666666665,295,598
38.32161666666667,301,597
38.338300000000004,303,598
38.35498333333334,305,598
38.37166666666667,306,598
38.38835,307,598
38.405033333333336,308,599
38.42171666666667,309,598
38.4384,309,598
38.455083333333334,309,599
38.47176666666667,308,598
38.48845,308,599
38.521816666666666,306,599
38.55518333333333,303,599
38.588550000000005,299,600
38.65528333333334,289,602
38.72201666666667,275,603
38.755383333333334,268,604
38.78875,259,603
38.85548333333333,243,605
39.055683333333334,201,603
39.122416666666666,192,603
39.15578333333333,189,603
39.172466666666665,188,602
39.18915,187,603
39.22251666666667,198,603
39.239200000000004,186,603
39.25588333333334,187,603
39.27256666666667,199,603
39.28925,200,603
39.32261666666667,203,604
39.38935,211,604
39.656283333333334,259,606
39.723016666666666,275,605
39.75638333333333,282,605
39.789750000000005,288,604
39.839800000000004,296,603
39.85648333333334,299,603
39.88985,304,603
39.92321666666667,306,603
39.9399,308,603
39.956583333333334,308,603
39.97326666666667,309,603
39.98995,309,603
40.00663333333333,309,603
40.05668333333333,308,603
40.090050000000005,306,604
40.59055,214,606
40.65728333333333,193,604
40.72401666666667,188,605
40.77406666666667,187,604
40.79075,188,605
40.857483333333334,192,605
40.924216666666666,199,606
40.990950000000005,210,605
41.05768333333334,225,607
41.32461666666667,287,605
41.39135,298,604
41.42471666666667,303,604
41.4414,304,604
41.458083333333335,306,604
41.49145,308,604
41.50813333333333,308,603
41.524816666666666,309,603
41.591550000000005,308,603
41.62491666666667,306,603
41.65828333333334,304,604
41.7417,281,605
41.80843333333333,268,605
41.941900000000004,251,607
42.07536666666667,220,607
42.15878333333333,205,605
42.19215000000001,201,605
42.27556666666667,194,604
42.3423,194,604
42.40903333333333,198,604
42.609233333333336,220,605
42.67596666666667,236,605
42.70933333333333,244,605
42.7427,251,605
42.77606666666667,259,605
42.792750000000005,262,604
42.80943333333334,266,604
42.82611666666667,269,604
42.842800000000004,273,604
42.85948333333334,276,604
42.87616666666667,278,603
42.89285,282,603
42.909533333333336,285,603
42.92621666666667,288,603
42.9429,289,602
42.959583333333335,292,602
42.97626666666667,294,602
42.99295,296,601
43.00963333333333,297,601
43.026316666666666,299,602
43.043,300,601
43.05968333333333,300,601
43.076366666666665,300,601
43.093050000000005,301,601
43.10973333333334,301,601
43.12641666666667,301,601
43.143100000000004,299,601
43.15978333333334,300,601
43.17646666666667,296,601
43.19315,296,601
43.209833333333336,293,601
43.22651666666667,294,601
43.2432,290,602
43.259883333333335,288,602
43.27656666666667,285,602
43.29325,283,602
43.30993333333333,280,602
43.326616666666666,277,603
43.343300000000006,274,603
43.35998333333333,272,602
43.37666666666667,267,603
43.393350000000005,266,603
43.41003333333334,260,603
43.42671666666667,259,603
43.443400000000004,255,603
43.46008333333334,251,603
43.47676666666667,246,603
43.49345,243,603
43.510133333333336,239,604
43.52681666666667,234,604
43.5435,230,604
43.560183333333335,229,604
43.57686666666667,226,603
43.59355,219,604
43.61023333333333,220,604
43.626916666666666,217,603
43.6436,213,603
43.66028333333333,210,603
43.67696666666667,208,603
43.693650000000005,205,602
43.71033333333334,203,602
43.72701666666667,201,602
43.743700000000004,200,602
43.76038333333334,198,602
43.77706666666667,197,601
43.79375,195,601
43.810433333333336,195,601
43.82711666666667,194,601
43.8438,194,601
43.860483333333335,193,601
43.87716666666667,194,601
43.89385,194,601
43.91053333333333,194,601
43.927216666666666,195,601
43.9439,196,601
43.96058333333333,197,601
43.97726666666667,199,601
43.993950000000005,200,601
44.01063333333334,203,601
44.02731666666667,205,602
44.044000000000004,207,602
44.06068333333334,209,601
44.07736666666667,213,602
44.09405,216,602
44.110733333333336,220,602
44.12741666666667,223,602
44.1441,227,602
44.160783333333335,231,602
44.17746666666667,235,602
44.19415,238,602
44.21083333333333,242,602
44.22751666666666,246,602
44.2442,250,602
44.26088333333333,253,602
44.27756666666667,257,602
44.294250000000005,262,601
44.31093333333334,264,602
44.32761666666667,269,601
44.344300000000004,272,602
44.36098333333334,276,601
44.37766666666667,279,601
44.39435,283,601
44.411033333333336,287,601
44.42771666666667,290,600
44.4444,293,600
44.461083333333335,296,600
44.47776666666667,298,600
44.49445,301,600
44.51113333333333,303,600
44.527816666666666,305,599
44.5445,307,599
44.56118333333333,309,599
44.57786666666668,310,599
44.594550000000005,312,599
44.61123333333334,312,599
44.62791666666667,313,599
44.644600000000004,313,598
44.66128333333334,313,598
44.67796666666667,313,599
44.69465,313,599
44.711333333333336,312,599
44.72801666666667,311,598
44.7447,310,599
44.761383333333335,309,599
44.77806666666667,307,599
44.79475,305,599
44.81143333333333,303,600
44.828116666666666,301,600
44.844800000000006,298,600
44.86148333333333,296,600
44.87816666666667,293,600
44.894850000000005,290,601
44.91153333333334,287,601
44.92821666666667,284,601
44.944900000000004,280,601
44.96158333333334,277,601
44.97826666666667,273,601
44.99495,270,601
45.011633333333336,266,601
45.02831666666667,262,602
45.045,259,601
45.061683333333335,255,601
45.07836666666667,252,601
45.09505,248,601
45.11173333333333,245,601
45.128416666666666,241,601
45.1451,238,600
45.16178333333333,234,601
45.17846666666667,231,600
45.195150000000005,228,600
45.21183333333334,226,599
45.22851666666667,223,599
45.245200000000004,221,599
45.26188333333334,218,599
45.27856666666667,216,598
45.29525,215,598
45.311933333333336,213,598
45.32861666666667,212,598
45.3453,211,598
45.361983333333335,210,598
45.37866666666667,209,597
45.39535,209,597
45.41203333333333,209,597
45.428716666666666,209,597
45.4454,209,597
45.46208333333333,210,597
45.47876666666667,211,597
45.495450000000005,207,597
45.51213333333334,213,598
45.52881666666667,215,597
45.545500000000004,214,597
45.56218333333334,217,597
45.57886666666667,219,597
45.59555,223,597
45.612233333333336,222,597
45.62891666666667,225,597
45.6456,228,597
45.662283333333335,233,597
45.67896666666667,234,597
45.69565,238,597
45.71233333333333,242,598
45.72901666666666,246,598
45.7457,248,597
45.76238333333333,251,597
45.77906666666667,255,597
45.795750000000005,259,597
45.81243333333334,262,596
45.82911666666667,266,597
45.845800000000004,270,596
45.86248333333334,277,597
45.87916666666667,278,596
45.89585,283,596
45.912533333333336,287,595
45.92921666666667,291,595
45.9459,291,595
45.962583333333335,295,595
45.97926666666667,297,595
45.99595,302,594
46.01263333333333,304,594
46.029316666666666,309,593
46.046,311,593
46.06268333333333,313,592
46.07936666666667,314,593
46.096050000000005,317,592
46.11273333333334,318,592
46.12941666666667,320,592
46.146100000000004,319,592
46.16278333333334,321,592
46.17946666666667,321,592
46.19615,323,592
46.212833333333336,322,592
46.22951666666667,322,592
46.2462,320,592
46.262883333333335,321,592
46.27956666666667,319,593
46.29625,316,593
46.31293333333333,314,592
46.329616666666666,314,593
46.3463,312,592
46.36298333333333,310,593
46.37966666666667,306,592
46.396350000000005,304,593
46.41303333333334,300,593
46.42971666666667,297,593
46.446400000000004,293,593
46.46308333333334,291,593
46.47976666666667,287,593
46.49645,284,593
46.513133333333336,280,593
46.52981666666667,277,594
46.5465,273,594
46.563183333333335,269,594
46.57986666666667,265,594
46.59655,262,594
46.613233333333326,258,594
46.62991666666667,240,595
46.6466,236,595
46.66328333333333,247,593
46.67996666666667,243,593
46.696650000000005,239,593
46.71333333333334,236,593
46.73001666666667,233,592
46.746700000000004,216,593
46.76338333333334,226,592
46.78006666666667,210,593
46.79675,222,592
46.813433333333336,205,593
46.83011666666667,216,592
46.8468,215,592
46.863483333333335,214,591
46.88016666666667,198,592
46.89685,197,592
46.91353333333333,196,592
46.93021666666667,210,591
46.9469,195,592
46.96358333333333,195,591
46.98026666666667,209,591
46.996950000000005,210,591
47.01363333333334,210,591
47.03031666666667,211,591
47.047000000000004,212,591
47.06368333333334,215,590
47.08036666666667,202,591
47.09705,204,591
47.113733333333336,206,592
47.13041666666667,222,591
47.1471,211,592
47.163783333333335,214,592
47.18046666666667,217,592
47.19715,220,593
47.21383333333333,223,593
47.230516666666674,226,593
47.2472,230,593
47.26388333333333,233,593
47.28056666666667,237,593
47.297250000000005,241,593
47.31393333333334,245,593
47.33061666666667,248,593
47.347300000000004,252,593
47.36398333333334,256,593
47.38066666666667,260,592
47.39735,263,593
47.414033333333336,268,593
47.43071666666667,271,593
47.4474,275,592
47.464083333333335,278,592
47.48076666666667,282,592
47.49745,285,592
47.514133333333334,289,592
47.53081666666667,291,592
47.5475,295,592
47.56418333333333,297,591
47.58086666666667,300,591
47.597550000000005,302,591
47.61423333333334,304,590
47.63091666666667,306,590
47.647600000000004,308,590
47.66428333333334,309,590
47.68096666666667,310,590
47.69765,311,590
47.714333333333336,311,590
47.73101666666667,312,589
47.7477,312,589
47.764383333333335,312,589
47.78106666666667,311,589
47.79775,310,590
47.814433333333334,310,590
47.83111666666667,308,590
47.8478,307,590
47.86448333333333,305,590
47.88116666666667,304,591
47.897850000000005,301,591
47.91453333333334,299,591
47.93121666666667,296,591
47.947900000000004,293,591
47.96458333333334,290,591
47.98126666666667,287,592
47.99795,283,592
48.014633333333336,280,592
48.03131666666667,276,592
48.048,273,592
48.064683333333335,269,592
48.08136666666667,265,592
48.09805,261,592
48.11473333333334,257,592
48.13141666666667,253,592
48.1481,250,592
48.16478333333333,246,592
48.18146666666667,242,592
48.198150000000005,238,592
48.21483333333334,235,592
48.23151666666667,231,592
48.248200000000004,228,592
48.26488333333334,224,592
48.28156666666667,221,592
48.29825,218,592
48.314933333333336,216,592
48.33161666666667,213,591
48.3483,211,591
48.364983333333335,209,591
48.38166666666667,207,591
48.39835,205,590
48.415033333333334,204,591
48.43171666666667,202,590
48.4484,201,590
48.46508333333333,200,590
48.48176666666667,200,590
48.498450000000005,200,590
48.51513333333334,200,590
48.53181666666667,200,589
48.548500000000004,201,590
48.56518333333334,202,590
48.58186666666667,203,590
48.59855,204,590
48.615233333333336,206,590
48.63191666666667,207,590
48.6486,209,590
48.665283333333335,211,590
48.68196666666667,214,590
48.69865,216,590
48.715333333333334,219,591
48.73201666666667,222,590
48.7487,225,591
48.76538333333333,228,591
48.78206666666667,232,591
48.798750000000005,235,591
48.81543333333334,239,591
48.83211666666667,242,591
48.848800000000004,246,591
48.86548333333334,250,591
48.88216666666667,254,591
48.89885,257,592
48.915533333333336,261,591
48.93221666666667,264,591
48.9489,269,591
48.965583333333335,272,591
48.98226666666667,276,591
48.998949999999994,279,591
49.015633333333334,283,591
49.03231666666667,286,590
49.049,290,591
49.06568333333333,293,590
49.08236666666667,296,590
49.099050000000005,299,590
49.11573333333334,302,590
49.13241666666667,304,590
49.149100000000004,306,589
49.16578333333334,307,589
49.18246666666667,310,589
49.19915,311,589
49.215833333333336,313,589
49.23251666666667,314,589
49.2492,314,589
49.265883333333335,314,590
49.28256666666667,314,590
49.29925,314,590
49.315933333333334,315,590
49.33261666666667,314,590
49.3493,314,590
49.36598333333333,313,591
49.38266666666667,312,591
49.399350000000005,310,591
49.41603333333334,309,591
49.43271666666667,307,591
49.449400000000004,305,592
49.46608333333334,301,592
49.48276666666667,300,592
49.49945,297,592
49.516133333333336,294,592
49.53281666666667,291,593
49.5495,288,593
49.566183333333335,285,593
49.58286666666667,281,593
49.59955,277,593
49.61623333333334,274,593
49.63291666666667,271,593
49.6496,267,594
49.66628333333333,263,594
49.68296666666667,260,594
49.699650000000005,256,594
49.71633333333334,252,594
49.73301666666667,248,594
49.749700000000004,245,594
49.76638333333334,242,594
49.78306666666667,239,594
49.79975,235,594
49.816433333333336,232,594
49.83311666666667,229,594
49.8498,226,594
49.866483333333335,224,593
49.88316666666667,221,593
49.89985,219,593
49.916533333333334,217,593
49.93321666666667,216,592
49.9499,214,593
49.96658333333333,213,592
49.98326666666667,211,593
49.999950000000005,211,592
50.01663333333334,210,593
50.03331666666667,209,592
50.050000000000004,209,592
50.06668333333334,209,592
50.08336666666667,209,593
50.10005,210,592
50.116733333333336,211,593
50.13341666666667,212,592
50.1501,213,593
50.166783333333335,214,593
50.18346666666667,216,593
50.20015,218,593
50.216833333333334,220,594
50.23351666666667,223,593
50.2502,225,594
50.26688333333333,228,594
50.28356666666667,231,594
50.300250000000005,234,594
50.31693333333334,237,594
50.33361666666667,240,594
50.350300000000004,243,595
50.36698333333334,247,595
50.38366666666667,250,594
50.40035,253,594
50.417033333333336,257,594
50.43371666666667,261,594
50.4504,264,595
50.467083333333335,267,594
50.48376666666667,271,594
50.500449999999994,274,594
50.517133333333334,278,594
50.53381666666667,281,594
50.5505,285,594
50.56718333333333,288,594
50.58386666666667,291,594
50.600550000000005,293,594
50.61723333333334,297,593
50.63391666666667,299,594
50.650600000000004,302,593
50.66728333333334,304,593
50.68396666666667,306,593
50.70065,308,593
50.717333333333336,310,593
50.73401666666667,311,593
50.7507,313,593
50.767383333333335,314,593
50.78406666666667,314,593
50.80075,314,593
50.817433333333334,315,593
50.83411666666667,315,593
50.8508,315,593
50.86748333333333,314,593
50.88416666666667,314,593
50.900850000000005,313,594
50.91753333333334,311,594
50.93421666666667,310,594
50.950900000000004,308,594
50.96758333333334,306,594
50.98426666666667,304,594
51.00095,302,595
51.017633333333336,299,595
51.03431666666667,297,595
51.051,294,595
51.067683333333335,291,596
51.08436666666667,289,596
51.10105,285,596
51.117733333333334,282,596
51.13441666666667,278,597
51.1511,275,597
51.16778333333333,272,597
51.18446666666667,268,597
51.201150000000005,264,597
51.21783333333334,261,598
51.23451666666667,257,598
51.251200000000004,254,598
51.26788333333334,250,598
51.28456666666667,246,598
51.30125,243,598
51.317933333333336,240,598
51.33461666666667,236,598
51.3513,234,598
51.367983333333335,231,598
51.38466666666666,228,598
51.40135,225,598
51.418033333333334,223,598
51.43471666666667,220,598
51.4514,218,598
51.46808333333333,216,598
51.48476666666667,214,598
51.501450000000006,212,598
51.51813333333334,211,598
51.53481666666667,210,598
51.551500000000004,208,598
51.56818333333334,208,598
51.58486666666667,207,598
51.60155,207,598
51.618233333333336,207,598
51.63491666666667,207,598
51.6516,208,598
51.668283333333335,209,598
51.68496666666667,209,598
51.70165,211,599
51.718333333333334,212,599
51.73501666666667,214,599
51.7517,216,599
51.76838333333333,218,599
51.78506666666667,220,599
51.801750000000006,222,599
51.81843333333334,225,599
51.83511666666667,228,600
51.851800000000004,231,600
51.86848333333334,233,600
51.88516666666667,236,600
51.90185,239,600
51.918533333333336,242,600
51.93521666666667,246,600
51.9519,249,600
51.968583333333335,253,600
51.98526666666667,256,600
52.00195000000001,259,600
52.018633333333334,263,601
52.03531666666667,267,601
52.052,270,600
52.06868333333333,272,600
52.08536666666667,276,600
52.102050000000006,279,600
52.11873333333334,282,600
52.13541666666667,285,600
52.152100000000004,288,600
52.16878333333334,290,600
52.18546666666667,293,600
52.20215,295,599
52.218833333333336,298,599
52.23551666666667,299,599
52.2522,303,599
52.268883333333335,303,599
52.28556666666667,305,599
52.30225,306,599
52.318933333333334,307,599
52.33561666666667,307,599
52.3523,307,599
52.36898333333333,307,599
52.38566666666667,308,600
52.402350000000006,307,600
52.41903333333334,307,600
52.43571666666667,307,600
52.452400000000004,306,600
52.46908333333334,304,600
52.48576666666667,303,601
52.50245,301,601
52.519133333333336,300,601
52.53581666666667,297,601
52.5525,295,602
52.569183333333335,293,602
52.58586666666667,290,602
52.60255,287,602
52.619233333333334,284,603
52.63591666666667,281,603
52.6526,278,603
52.66928333333333,274,603
52.68596666666667,271,603
52.702650000000006,267,603
52.71933333333334,265,604
52.73601666666667,261,604
52.752700000000004,258,604
52.76938333333334,254,604
52.78606666666667,250,604
52.80275,247,604
52.819433333333336,245,604
52.83611666666667,241,604
52.8528,238,604
52.869483333333335,235,603
52.886166666666675,231,603
52.90285,228,603
52.919533333333334,225,603
52.93621666666667,223,603
52.9529,220,602
52.96958333333333,218,602
52.98626666666667,215,602
53.002950000000006,213,602
53.01963333333334,211,602
53.03631666666667,210,602
53.053000000000004,208,602
53.06968333333334,207,601
53.08636666666667,206,601
53.10305,205,601
53.119733333333336,204,601
53.13641666666667,204,601
53.1531,204,601
53.169783333333335,204,601
53.18646666666667,204,600
53.20315,204,600
53.219833333333334,206,600
53.23651666666667,206,600
53.2532,208,600
53.26988333333333,209,600
53.28656666666667,211,600
53.303250000000006,212,600
53.31993333333334,214,600
53.33661666666667,216,600
53.353300000000004,219,600
53.36998333333334,221,600
53.38666666666667,224,600
53.40335,226,600
53.420033333333336,230,600
53.43671666666667,233,600
53.4534,236,600
53.470083333333335,239,600
53.48676666666667,243,600
53.50345,246,600
53.520133333333334,250,600
53.53681666666667,253,600
53.5535,257,600
53.57018333333333,259,600
53.58686666666667,263,600
53.603550000000006,266,599
53.62023333333334,269,599
53.63691666666667,273,599
53.653600000000004,276,599
53.67028333333334,279,598
53.68696666666667,281,598
53.70365,283,598
53.720333333333336,287,597
53.73701666666667,289,597
53.7537,292,597
53.77038333333333,293,597
53.78706666666667,296,596
53.80375,297,596
53.820433333333334,299,596
53.83711666666667,300,596
53.8538,302,596
53.87048333333333,303,596
53.88716666666667,303,596
53.903850000000006,303,596
53.92053333333334,304,596
53.93721666666667,304,596
53.953900000000004,304,596
53.97058333333334,303,596
53.98726666666667,303,596
54.00395,302,596
54.020633333333336,300,596
54.03731666666667,299,596
54.054,298,596
54.070683333333335,296,596
54.08736666666667,294,596
54.10405,291,596
54.120733333333334,289,596
54.13741666666667,287,596
54.1541,284,597
54.17078333333333,281,597
54.18746666666667,278,597
54.204150000000006,275,597
54.22083333333334,272,597
54.23751666666667,268,597
54.254200000000004,266,597
54.27088333333334,262,597
54.28756666666667,259,597
54.30425,255,596
54.320933333333336,252,597
54.33761666666667,248,597
54.3543,245,597
54.370983333333335,241,596
54.387666666666675,238,597
54.40435,235,597
54.421033333333334,231,597
54.43771666666667,228,596
54.4544,225,596
54.47108333333333,222,596
54.48776666666667,220,596
54.504450000000006,217,596
54.52113333333334,214,596
54.53781666666667,212,596
54.554500000000004,210,596
54.57118333333334,208,595
54.58786666666667,206,595
54.60455,205,595
54.621233333333336,204,595
54.63791666666667,202,595
54.6546,201,595
54.671283333333335,201,595
54.68796666666667,200,595
54.70465,200,595
54.721333333333334,200,595
54.73801666666667,200,595
54.7547,201,595
54.77138333333333,202,594
54.78806666666667,203,595
54.804750000000006,204,595
54.82143333333334,205,595
54.83811666666667,207,595
54.854800000000004,209,595
54.87148333333334,211,595
54.88816666666667,213,596
54.90485,216,595
54.921533333333336,218,596
54.93821666666667,221,596
54.9549,224,596
54.971583333333335,226,596
54.98826666666667,230,596
55.00495,233,596
55.021633333333334,236,596
55.03831666666667,239,596
55.055,242,597
55.07168333333333,246,597
55.08836666666667,249,597
55.105050000000006,252,597
55.12173333333334,256,597
55.13841666666667,259,596
55.155100000000004,263,596
55.17178333333334,265,596
55.18846666666667,269,596
55.20515,272,596
55.221833333333336,275,596
55.23851666666667,277,596
55.2552,280,596
55.27188333333333,282,596
55.28856666666667,285,596
55.30525,287,596
55.321933333333334,289,596
55.33861666666667,291,596
55.3553,293,596
55.37198333333333,294,596
55.38866666666667,296,595
55.405350000000006,297,595
55.42203333333334,298,595
55.43871666666667,299,595
55.455400000000004,299,595
55.47208333333334,299,595
55.48876666666667,299,595
55.50545,299,595
55.522133333333336,299,595
55.53881666666667,298,595
55.5555,297,595
55.572183333333335,296,596
55.58886666666667,295,596
55.60555,293,596
55.622233333333334,291,596
55.63891666666667,289,596
55.6556,287,596
55.67228333333333,284,596
55.68896666666667,282,597
55.705650000000006,279,597
55.72233333333334,276,597
55.73901666666667,273,597
55.755700000000004,270,597
55.77238333333334,267,598
55.78906666666667,264,598
55.80575,260,598
55.822433333333336,257,598
55.83911666666667,253,598
55.8558,250,598
55.872483333333335,246,598
55.88916666666667,243,598
55.90585,239,598
55.922533333333334,236,597
55.93921666666667,232,597
55.9559,230,597
55.97258333333333,227,597
55.98926666666667,224,597
